FECHA (YYMMDD);HORA (HHMM);Registros validados;
040221;0200;15;
040221;0300;14,275;
040221;0400;14,0083;
040221;0500;13,675;
040221;0600;13,375;
040221;0700;14,8167;
040221;0800;16,9166;
040221;0900;19,0583;
040221;1000;21,3333;
040221;1100;23,3083;
040221;1200;24,4916;
040221;1300;25,625;
040221;1400;26,65;
040221;1500;27,1166;
040221;1600;27,3666;
040221;1700;26,5083;
040221;1800;24,575;
040221;1900;21,8666;
040221;2000;19,7416;
040221;2100;18,875;
040221;2200;18,175;
040221;2300;17,4417;
040222;0000;16,6416;
040222;0100;15,65;
040222;0200;15,2917;
040222;0300;14,8083;
040222;0400;14,3417;
040222;0500;13,7917;
040222;0600;13,6917;
040222;0700;15,3667;
040222;0800;18,2416;
040222;0900;20,9;
040222;1000;22,925;
040222;1100;25,5166;
040222;1200;27,275;
040222;1300;28,4;
040222;1400;29,6083;
040222;1500;29,7;
040222;1600;29,9333;
040222;1700;29,45;
040222;1800;27,7333;
040222;1900;25,1833;
040222;2000;23,2333;
040222;2100;22,1;
040222;2200;21,0333;
040222;2300;20,1833;
040223;0000;19,3833;
040223;0100;18,1917;
040223;0200;17,5083;
040223;0300;17,225;
040223;0400;16,7083;
040223;0500;16,3;
040223;0600;16,1666;
040223;0700;18,5583;
040223;0800;21,3833;
040223;0900;23,975;
040223;1000;26,5;
040223;1100;28,8583;
040223;1200;30,0083;
040223;1300;30,8833;
040223;1400;30,8916;
040223;1500;30,8;
040223;1600;29,4;
040223;1700;27,9833;
040223;1800;26,3916;
040223;1900;23,7666;
040223;2000;21,7666;
040223;2100;20,375;
040223;2200;19,45;
040223;2300;18,3333;
040224;0000;17,4;
040224;0100;16,8666;
040224;0200;15,5916;
040224;0300;14,125;
040224;0400;13,5083;
040224;0500;13,3667;
040224;0600;13,3583;
040224;0700;14,4167;
040224;0800;17,6083;
040224;0900;19,35;
040224;1000;21,0833;
040224;1100;23,5333;
040224;1200;25,8916;
040224;1300;27,2833;
040224;1400;27,2916;
040224;1500;27,15;
040224;1600;26,4666;
040224;1700;25,675;
040224;1800;24,475;
040224;1900;21,95;
040224;2000;19,475;
040224;2100;18,2083;
040224;2200;17,3333;
040224;2300;16,6333;
040225;0000;16,025;
040225;0100;15,2917;
040225;0200;14,2333;
040225;0300;13,2583;
040225;0400;12,5833;
040225;0500;12,3083;
040225;0600;12,2167;
040225;0700;13,0583;
040225;0800;14,975;
040225;0900;16,6666;
040225;1000;19,3083;
040225;1100;21,2083;
040225;1200;23,475;
040225;1300;24,0916;
040225;1400;24,875;
040225;1500;25,2666;
040225;1600;24,5583;
040225;1700;23,5583;
040225;1800;21,7333;
040225;1900;19,7333;
040225;2000;18,2833;
040225;2100;17,35;
040225;2200;16,6083;
040225;2300;16,1333;
040226;0000;15,65;
040226;0100;15,175;
040226;0200;14,1;
040226;0300;13,7083;
040226;0400;13,7417;
040226;0500;14,0917;
040226;0600;14,1167;
040226;0700;15,425;
040226;0800;17,725;
040226;0900;19,9;
040226;1000;21,7666;
040226;1100;23,3083;
040226;1200;24,775;
040226;1300;25,9333;
040226;1400;26,8916;
040226;1500;27,2166;
040226;1600;27,1083;
040226;1700;25,825;
040226;1800;23,7666;
040226;1900;21,8167;
040226;2000;20,325;
040226;2100;19,25;
040226;2200;18,5;
040226;2300;17,7083;
040227;0000;17;
040227;0100;16,55;
040227;0200;15,6833;
040227;0300;15,0333;
040227;0400;14,6167;
040227;0500;14,6833;
040227;0600;14,15;
040227;0700;15,2333;
040227;0800;17,45;
040227;0900;19,6333;
040227;1000;21,3083;
040227;1100;23,6166;
040227;1200;25,25;
040227;1300;25,8167;
040227;1400;26,35;
040227;1500;26,8;
040227;1600;27,0083;
040227;1700;26,5083;
040227;1800;24,65;
040227;1900;21,65;
040227;2000;19,225;
040227;2100;17,4916;
040227;2200;16,6083;
040227;2300;15,9333;
040228;0000;15,3916;
040228;0100;14,9417;
040228;0200;14,575;
040228;0300;14,4083;
040228;0400;13,8583;
040228;0500;13,6416;
040228;0600;13,1416;
040228;0700;14,5;
040228;0800;17,1;
040228;0900;20,2416;
040228;1000;22,1166;
040228;1100;24,0166;
040228;1200;25,7166;
040228;1300;27,375;
040228;1400;28,5083;
040228;1500;28,425;
040228;1600;28,0583;
040228;1700;27,2416;
040228;1800;25,6833;
040228;1900;23,0916;
040228;2000;21,2666;
040228;2100;20,1;
040228;2200;19,35;
040228;2300;18,65;
040229;0000;17,975;
040229;0100;16,9;
040229;0200;16,425;
040229;0300;15,5417;
040229;0400;14,675;
040229;0500;14,425;
040229;0600;13,9833;
040229;0700;16,9583;
040229;0800;19,7166;
040229;0900;21,7833;
040229;1000;23,8333;
040229;1100;25,6;
040229;1200;27,1;
040229;1300;28,2666;
040229;1400;29,25;
040229;1500;29,2917;
040229;1600;28,575;
040229;1700;26,4083;
040229;1800;24,2916;
040229;1900;21,7583;
040229;2000;20,4583;
040229;2100;19,1583;
040229;2200;18;
040229;2300;17,5;
040301;0000;17,55;
040301;0100;17,3;
040301;0200;16,7229;
040301;0300;16,3416;
040301;0400;15,7;
040301;0500;15,1917;
040301;0600;15,0083;
040301;0700;15,475;
040301;0800;16,7083;
040301;0900;18,4;
040301;1000;19,35;
040301;1100;20,7917;
040301;1200;22,0916;
040301;1300;22,8416;
040301;1400;23,7666;
040301;1500;24,0833;
040301;1600;22,5916;
040301;1700;21,0916;
040301;1800;17,6583;
040301;1900;16,2833;
040301;2000;16,3833;
040301;2100;16,575;
040301;2200;16,0416;
040301;2300;15,2417;
040302;0000;14,4833;
040302;0100;13,925;
040302;0200;13,5417;
040302;0300;13,45;
040302;0400;13,5417;
040302;0500;12,7167;
040302;0600;12,275;
040302;0700;14,7417;
040302;0800;17,6583;
040302;0900;19,425;
040302;1000;20,8083;
040302;1100;23,7666;
040302;1200;25,2083;
040302;1300;26,175;
040302;1400;27,4916;
040302;1500;27,825;
040302;1600;27,9916;
040302;1700;27,975;
040302;1800;26,6333;
040302;1900;24,075;
040302;2000;22,1666;
040302;2100;20,4916;
040302;2200;18,4083;
040302;2300;17,0166;
040303;0000;16,1917;
040303;0100;15,4917;
040303;0200;14,8167;
040303;0300;14,45;
040303;0400;14,3916;
040303;0500;13,7833;
040303;0600;13,0583;
040303;0700;15,675;
040303;0800;20,8333;
040303;0900;23,8916;
040303;1000;26,325;
040303;1100;29,4916;
040303;1200;31,7;
040303;1300;33,2333;
040303;1400;;
040303;1500;;
040303;1600;;
040303;1700;;
040303;1800;;
040303;1900;;
040303;2000;;
040303;2100;;
040303;2200;;
040303;2300;;
040304;0000;;
040304;0100;;
040304;0200;;
040304;0300;;
040304;0400;;
040304;0500;;
040304;0600;;
040304;0700;;
040304;0800;;
040304;0900;23,225;
040304;1000;25,5;
040304;1100;26,9;
040304;1200;28,45;
040304;1300;28,7833;
040304;1400;29,7666;
040304;1500;30,05;
040304;1600;28,4916;
040304;1700;24,5833;
040304;1800;22,1166;
040304;1900;19,675;
040304;2000;18,2583;
040304;2100;17,4833;
040304;2200;16,8833;
040304;2300;16,5333;
040305;0000;15,8167;
040305;0100;15,475;
040305;0200;14,8583;
040305;0300;14,4083;
040305;0400;13,9333;
040305;0500;13,7083;
040305;0600;13,8083;
040305;0700;13,925;
040305;0800;14,25;
040305;0900;15,1;
040305;1000;16,4583;
040305;1100;18,4833;
040305;1200;19,45;
040305;1300;20,425;
040305;1400;22,575;
040305;1500;23,6583;
040305;1600;23,9;
040305;1700;23,4666;
040305;1800;22,9417;
040305;1900;21,125;
040305;2000;19,9166;
040305;2100;18,9916;
040305;2200;17,8333;
040305;2300;16,7916;
040306;0000;16,1917;
040306;0100;15,8083;
040306;0200;15,175;
040306;0300;14,4083;
040306;0400;14,2333;
040306;0500;13,8167;
040306;0600;13,5833;
040306;0700;14,325;
040306;0800;17,35;
040306;0900;19,1833;
040306;1000;21,6416;
040306;1100;22,5583;
040306;1200;22,9166;
040306;1300;24,5333;
040306;1400;25,7083;
040306;1500;26,475;
040306;1600;26,9583;
040306;1700;26,5583;
040306;1800;25,075;
040306;1900;23,1416;
040306;2000;21,5833;
040306;2100;20,475;
040306;2200;19,3583;
040306;2300;18,175;
040307;0000;17,1833;
040307;0100;15,8916;
040307;0200;15,2167;
040307;0300;15,2833;
040307;0400;14,6583;
040307;0500;13,15;
040307;0600;12,8833;
040307;0700;16,05;
040307;0800;19,2833;
040307;0900;20,5333;
040307;1000;23,3833;
040307;1100;25,5;
040307;1200;27,575;
040307;1300;29,2416;
040307;1400;30,3333;
040307;1500;30,2916;
040307;1600;30,3666;
040307;1700;29,8;
040307;1800;28,1917;
040307;1900;25,4167;
040307;2000;23,2;
040307;2100;21,8583;
040307;2200;20,6917;
040307;2300;19,0166;
040308;0000;17,8666;
040308;0100;16,5916;
040308;0200;15,6416;
040308;0300;15,2;
040308;0400;14,4;
040308;0500;14,1;
040308;0600;13,8;
040308;0700;15,7167;
040308;0800;19,475;
040308;0900;21,7583;
040308;1000;24,3833;
040308;1100;26,6;
040308;1200;28,0083;
040308;1300;28,6666;
040308;1400;29,0083;
040308;1500;29,2333;
040308;1600;28,4666;
040308;1700;26,7917;
040308;1800;24,6416;
040308;1900;21,7666;
040308;2000;19,6833;
040308;2100;18,7083;
040308;2200;17,9583;
040308;2300;16,6416;
040309;0000;15,0166;
040309;0100;13,975;
040309;0200;13,4333;
040309;0300;12,8833;
040309;0400;12,375;
040309;0500;11,7417;
040309;0600;11,3333;
040309;0700;11,4;
040309;0800;12,6083;
040309;0900;15,5083;
040309;1000;19,2333;
040309;1100;22,2666;
040309;1200;25,3;
040309;1300;27,2333;
040309;1400;28,1166;
040309;1500;28,15;
040309;1600;27,6083;
040309;1700;27,25;
040309;1800;25,1333;
040309;1900;22,0583;
040309;2000;20,375;
040309;2100;19,2833;
040309;2200;18,4583;
040309;2300;17,8666;
040310;0000;17,35;
040310;0100;16,2416;
040310;0200;15,5166;
040310;0300;15,15;
040310;0400;14,925;
040310;0500;14,7166;
040310;0600;14,3916;
040310;0700;15,875;
040310;0800;18,925;
040310;0900;21,6333;
040310;1000;24,175;
040310;1100;26,4;
040310;1200;27,9833;
040310;1300;28,7333;
040310;1400;28,525;
040310;1500;28,3167;
040310;1600;27,4583;
040310;1700;26,1333;
040310;1800;23,4167;
040310;1900;20,4167;
040310;2000;18,675;
040310;2100;17,1;
040310;2200;16,3083;
040310;2300;15,5917;
040311;0000;14,4833;
040311;0100;14,0417;
040311;0200;14,2989;
040311;0300;14,3916;
040311;0400;14,3083;
040311;0500;14,35;
040311;0600;14,4667;
040311;0700;14,7083;
040311;0800;15,175;
040311;0900;15,5917;
040311;1000;16,2583;
040311;1100;17,375;
040311;1200;19,325;
040311;1300;20,8167;
040311;1400;20,775;
040311;1500;22,15;
040311;1600;22,95;
040311;1700;23,15;
040311;1800;22,2416;
040311;1900;20,5416;
040311;2000;19,1917;
040311;2100;17,6666;
040311;2200;16,65;
040311;2300;15,9417;
040312;0000;15,275;
040312;0100;14,7417;
040312;0200;14,2417;
040312;0300;13,775;
040312;0400;13,1167;
040312;0500;12,95;
040312;0600;12,9917;
040312;0700;13,625;
040312;0800;15,8416;
040312;0900;18,425;
040312;1000;21,25;
040312;1100;22,9417;
040312;1200;23,925;
040312;1300;25,1166;
040312;1400;25,7083;
040312;1500;26,3;
040312;1600;25,5583;
040312;1700;24,7083;
040312;1800;22,4;
040312;1900;19,8666;
040312;2000;18,0667;
040312;2100;16,8416;
040312;2200;15,8167;
040312;2300;15,0667;
040313;0000;14,3833;
040313;0100;13,5166;
040313;0200;13,6667;
040313;0300;13,825;
040313;0400;13,9;
040313;0500;14,125;
040313;0600;14,5833;
040313;0700;14,8916;
040313;0800;15,6167;
040313;0900;16,05;
040313;1000;16,5667;
040313;1100;18,875;
040313;1200;20,7333;
040313;1300;21,3416;
040313;1400;21,0916;
040313;1500;21,2166;
040313;1600;20,9666;
040313;1700;19,8916;
040313;1800;18,1166;
040313;1900;16,5083;
040313;2000;15,4917;
040313;2100;14,95;
040313;2200;14,7333;
040313;2300;15,0667;
040314;0000;15,175;
040314;0100;15,55;
040314;0200;15,8083;
040314;0300;15,4417;
040314;0400;15,175;
040314;0500;15,2333;
040314;0600;15,6;
040314;0700;15,5833;
040314;0800;16,65;
040314;0900;17,9833;
040314;1000;19,25;
040314;1100;21,9833;
040314;1200;23,8583;
040314;1300;24,4083;
040314;1400;25,4916;
040314;1500;26,675;
040314;1600;27,0083;
040314;1700;26,9333;
040314;1800;25,375;
040314;1900;22,3666;
040314;2000;20,3083;
040314;2100;19,15;
040314;2200;18,1;
040314;2300;17,0083;
040315;0000;16,3167;
040315;0100;15,75;
040315;0200;15,1083;
040315;0300;14,3833;
040315;0400;14,2167;
040315;0500;13,8916;
040315;0600;13,5417;
040315;0700;15,4917;
040315;0800;19,4833;
040315;0900;23,1667;
040315;1000;24,7917;
040315;1100;26,1083;
040315;1200;28;
040315;1300;29,05;
040315;1400;29,9417;
040315;1500;30,3083;
040315;1600;30,25;
040315;1700;29,8833;
040315;1800;28;
040315;1900;25,375;
040315;2000;23,5166;
040315;2100;22,325;
040315;2200;21,6917;
040315;2300;19,9833;
040316;0000;19,825;
040316;0100;18,9083;
040316;0200;17,5583;
040316;0300;17,125;
040316;0400;16,4583;
040316;0500;16,025;
040316;0600;15,5833;
040316;0700;17,1416;
040316;0800;22,1333;
040316;0900;23,025;
040316;1000;24,9666;
040316;1100;27,9333;
040316;1200;28,8416;
040316;1300;29,7416;
040316;1400;29,9666;
040316;1500;30,0583;
040316;1600;29,825;
040316;1700;28,9833;
040316;1800;27,375;
040316;1900;24,9833;
040316;2000;23,275;
040316;2100;21,7666;
040316;2200;20,6166;
040316;2300;19,6333;
040317;0000;19,175;
040317;0100;18,4583;
040317;0200;17,375;
040317;0300;16,375;
040317;0400;15,875;
040317;0500;15,275;
040317;0600;14,925;
040317;0700;16,3416;
040317;0800;19,3333;
040317;0900;21,35;
040317;1000;25,15;
040317;1100;26,1917;
040317;1200;27,3583;
040317;1300;28,4583;
040317;1400;29,7416;
040317;1500;30,0833;
040317;1600;29,9833;
040317;1700;29,4583;
040317;1800;27,1917;
040317;1900;25,075;
040317;2000;23,7;
040317;2100;22,2833;
040317;2200;21,0333;
040317;2300;19,875;
040318;0000;18,7083;
040318;0100;17,8167;
040318;0200;16,9166;
040318;0300;16,3167;
040318;0400;15,775;
040318;0500;15,25;
040318;0600;15,7167;
040318;0700;16,8833;
040318;0800;21,7333;
040318;0900;23,1166;
040318;1000;26,175;
040318;1100;27,8666;
040318;1200;29,7833;
040318;1300;30,0583;
040318;1400;30,7833;
040318;1500;31,1416;
040318;1600;31,1166;
040318;1700;30,5;
040318;1800;27,65;
040318;1900;25,1667;
040318;2000;23,2;
040318;2100;22,5583;
040318;2200;21,1;
040318;2300;19,8833;
040319;0000;19,2416;
040319;0100;17,825;
040319;0200;17,5333;
040319;0300;16,1083;
040319;0400;15,8;
040319;0500;15,0333;
040319;0600;14,5583;
040319;0700;16,125;
040319;0800;21,275;
040319;0900;23,0083;
040319;1000;25,925;
040319;1100;27,775;
040319;1200;29,2666;
040319;1300;30,0583;
040319;1400;30,5083;
040319;1500;30,8333;
040319;1600;30,8;
040319;1700;29,6083;
040319;1800;26,9417;
040319;1900;24,2917;
040319;2000;22,55;
040319;2100;21,725;
040319;2200;20,5667;
040319;2300;18,9333;
040320;0000;18,0583;
040320;0100;17,6666;
040320;0200;16,8416;
040320;0300;15,975;
040320;0400;15,325;
040320;0500;15,4083;
040320;0600;14,55;
040320;0700;15,55;
040320;0800;20,0083;
040320;0900;22,55;
040320;1000;25,6416;
040320;1100;26,8583;
040320;1200;28,1333;
040320;1300;29,2666;
040320;1400;29,975;
040320;1500;30,7083;
040320;1600;29,9083;
040320;1700;28,3833;
040320;1800;25,575;
040320;1900;22,9583;
040320;2000;21,1333;
040320;2100;19,85;
040320;2200;19,4833;
040320;2300;18,575;
040321;0000;17,2666;
040321;0100;16,6083;
040321;0200;15,475;
040321;0300;15,025;
040321;0400;14,7083;
040321;0500;14,3583;
040321;0600;13,9417;
040321;0700;14,5083;
040321;0800;17,05;
040321;0900;19,9583;
040321;1000;22,675;
040321;1100;25,275;
040321;1200;26,5833;
040321;1300;26,8333;
040321;1400;27,1;
040321;1500;26,8916;
040321;1600;26,4916;
040321;1700;25,5916;
040321;1800;23,2333;
040321;1900;20,6667;
040321;2000;19,4417;
040321;2100;18,5;
040321;2200;17,5833;
040321;2300;16,8083;
040322;0000;16,2166;
040322;0100;15,125;
040322;0200;14,75;
040322;0300;14,1416;
040322;0400;13,7083;
040322;0500;13,2917;
040322;0600;12,725;
040322;0700;13,4167;
040322;0800;16,7917;
040322;0900;19,4166;
040322;1000;22,9666;
040322;1100;24,825;
040322;1200;27,4916;
040322;1300;28,3916;
040322;1400;28,8167;
040322;1500;28,8333;
040322;1600;27,9916;
040322;1700;26,45;
040322;1800;24,0416;
040322;1900;21,6333;
040322;2000;20,3666;
040322;2100;19,2416;
040322;2200;17,9916;
040322;2300;17,1667;
040323;0000;16,6583;
040323;0100;15,7333;
040323;0200;14,5833;
040323;0300;13,9833;
040323;0400;13,1833;
040323;0500;14,025;
040323;0600;13,6083;
040323;0700;13,975;
040323;0800;17,625;
040323;0900;20,7083;
040323;1000;23,3916;
040323;1100;26,2166;
040323;1200;28,1083;
040323;1300;29,6;
040323;1400;29,575;
040323;1500;29,0833;
040323;1600;28,8416;
040323;1700;28,5;
040323;1800;26,575;
040323;1900;24,325;
040323;2000;22,8583;
040323;2100;22,4;
040323;2200;21;
040323;2300;19,7333;
040324;0000;19,4333;
040324;0100;19,025;
040324;0200;17,3333;
040324;0300;16,8416;
040324;0400;16,0667;
040324;0500;15,6;
040324;0600;16,0083;
040324;0700;16,4;
040324;0800;20,65;
040324;0900;22,425;
040324;1000;25,1416;
040324;1100;27,2583;
040324;1200;28,9583;
040324;1300;30;
040324;1400;31,0916;
040324;1500;31,2917;
040324;1600;30,7916;
040324;1700;29,8833;
040324;1800;27,3;
040324;1900;24,775;
040324;2000;23,2416;
040324;2100;22,0667;
040324;2200;21,3666;
040324;2300;20,0333;
040325;0000;18,4083;
040325;0100;17,45;
040325;0200;17,3167;
040325;0300;16,1166;
040325;0400;15,6416;
040325;0500;15,225;
040325;0600;14,9167;
040325;0700;15,9833;
040325;0800;20,0083;
040325;0900;23,9583;
040325;1000;25,175;
040325;1100;27,5083;
040325;1200;28,9666;
040325;1300;30,1333;
040325;1400;30,1917;
040325;1500;30,4333;
040325;1600;29,5916;
040325;1700;27,725;
040325;1800;25,0583;
040325;1900;22,9417;
040325;2000;21,7666;
040325;2100;21,0166;
040325;2200;19,725;
040325;2300;18,8833;
040326;0000;18,225;
040326;0100;17,4666;
040326;0200;16,7166;
040326;0300;16,4666;
040326;0400;15,45;
040326;0500;15,175;
040326;0600;14,75;
040326;0700;15,5166;
040326;0800;19,875;
040326;0900;22,2166;
040326;1000;24,55;
040326;1100;26,2;
040326;1200;28,2083;
040326;1300;29,7;
040326;1400;30,2666;
040326;1500;30,475;
040326;1600;30,0833;
040326;1700;29,775;
040326;1800;27,9636;
040326;1900;25,35;
040326;2000;23,4083;
040326;2100;22,3;
040326;2200;21,6083;
040326;2300;20,2917;
040327;0000;19,125;
040327;0100;18,7583;
040327;0200;18,3167;
040327;0300;17,525;
040327;0400;16,7666;
040327;0500;16,175;
040327;0600;15,5166;
040327;0700;16,3583;
040327;0800;20,25;
040327;0900;24,1416;
040327;1000;26,3083;
040327;1100;28,8916;
040327;1200;30,8;
040327;1300;31,2916;
040327;1400;31,525;
040327;1500;30,4583;
040327;1600;28,225;
040327;1700;25,95;
040327;1800;23,2;
040327;1900;21,125;
040327;2000;20,3416;
040327;2100;19,1833;
040327;2200;17,7416;
040327;2300;16,8833;
040328;0000;15,7666;
040328;0100;14,0083;
040328;0200;13,6333;
040328;0300;13,75;
040328;0400;14,35;
040328;0500;14,7917;
040328;0600;14,975;
040328;0700;15,0667;
040328;0800;15,7833;
040328;0900;16,3833;
040328;1000;16,9417;
040328;1100;18,8333;
040328;1200;21,3167;
040328;1300;18,9583;
040328;1400;18,6667;
040328;1500;19,5417;
040328;1600;19,05;
040328;1700;18,025;
040328;1800;17,1416;
040328;1900;16,9666;
040328;2000;16,6583;
040328;2100;16,5833;
040328;2200;16,1083;
040328;2300;15,7917;
040329;0000;15,4167;
040329;0100;14,9583;
040329;0200;15,4;
040329;0300;15,7417;
040329;0400;15,8167;
040329;0500;15,9333;
040329;0600;15,925;
040329;0700;16,2583;
040329;0800;18,8666;
040329;0900;19,7916;
040329;1000;21,6666;
040329;1100;22,9916;
040329;1200;24,2916;
040329;1300;24,4083;
040329;1400;24,3083;
040329;1500;24,2333;
040329;1600;23,4083;
040329;1700;22,3833;
040329;1800;21,0333;
040329;1900;19,8833;
040329;2000;18,8083;
040329;2100;17,9417;
040329;2200;17,275;
040329;2300;16,5083;
040330;0000;15,8667;
040330;0100;16,0833;
040330;0200;15,5833;
040330;0300;14,9667;
040330;0400;15,2;
040330;0500;15,4083;
040330;0600;15,225;
040330;0700;15,675;
040330;0800;17,45;
040330;0900;18,8083;
040330;1000;20,6;
040330;1100;20,55;
040330;1200;19,3916;
040330;1300;18,9333;
040330;1400;19,3666;
040330;1500;19,6333;
040330;1600;19,3167;
040330;1700;18,9;
040330;1800;18,775;
040330;1900;18,6416;
040330;2000;18,4583;
040330;2100;18,0166;
040330;2200;17,325;
040330;2300;16,1333;
040331;0000;15,6917;
040331;0100;15,5417;
040331;0200;15,55;
040331;0300;15,35;
040331;0400;15,0833;
040331;0500;14,8916;
040331;0600;14,9;
040331;0700;15,05;
040331;0800;15,9;
040331;0900;16,1333;
040331;1000;15,875;
040331;1100;17,2833;
040331;1200;19,55;
040331;1300;20,825;
040331;1400;21,575;
040331;1500;21,4166;
040331;1600;20,7583;
040331;1700;19,575;
040331;1800;18,7917;
040331;1900;18,3583;
040331;2000;18,075;
040331;2100;17,4333;
040331;2200;16,35;
040331;2300;15,525;
040401;0000;14,9583;
040401;0100;14;
040401;0200;13,7917;
040401;0300;12,8667;
040401;0400;12,7083;
040401;0500;11,8417;
040401;0600;12,1583;
040401;0700;13,0083;
040401;0800;14,2;
040401;0900;15,1333;
040401;1000;15,7989;
040401;1100;16,525;
040401;1200;16,9167;
040401;1300;18,7;
040401;1400;19,2833;
040401;1500;18,6083;
040401;1600;18,175;
040401;1700;17,3167;
040401;1800;16,5916;
040401;1900;16,2229;
040401;2000;15,9833;
040401;2100;15,8583;
040401;2200;15,3083;
040401;2300;15,2833;
040402;0000;15,2083;
040402;0100;15,15;
040402;0200;14,2917;
040402;0300;13,9167;
040402;0400;14,6667;
040402;0500;14,0917;
040402;0600;14,7167;
040402;0700;14,675;
040402;0800;16,3083;
040402;0900;19,7583;
040402;1000;23,0417;
040402;1100;24,45;
040402;1200;25,9;
040402;1300;27,3167;
040402;1400;27,9583;
040402;1500;27,9;
040402;1600;28,0083;
040402;1700;26,7166;
040402;1800;24,3583;
040402;1900;21,4583;
040402;2000;19,9;
040402;2100;18,8833;
040402;2200;17,8;
040402;2300;16,5416;
040403;0000;16,2333;
040403;0100;15,05;
040403;0200;14,05;
040403;0300;13,4583;
040403;0400;13,1667;
040403;0500;12,875;
040403;0600;12,6667;
040403;0700;13,2;
040403;0800;17,2666;
040403;0900;19,65;
040403;1000;21,6;
040403;1100;23,5583;
040403;1200;24,5583;
040403;1300;26,375;
040403;1400;26,7;
040403;1500;26,65;
040403;1600;26,5166;
040403;1700;25,75;
040403;1800;23,7333;
040403;1900;21,6166;
040403;2000;20,0333;
040403;2100;19,2916;
040403;2200;18,0417;
040403;2300;17,025;
040404;0000;16,2583;
040404;0100;15,5083;
040404;0200;14,775;
